product,Question,Response,Sentiment Score,Response value,lemm
Chobani Smooth,Product Improvement,I would like a little bit more fruit flavor and pieces of fruit.,36.12,,"['would', 'like', 'little', 'bit', 'fruit', 'flavor', 'piece', 'fruit']"
Yoplait OSY,Product Improvement,"I tend to not like  fruit on the bottom  yogurts and this yogurt did not sway me to like it better. I wish there was a way for yogurt makers to have more of a fresh fruit, or even a fresher seeming  jam  in their yogurts but probably that wouldn't keep well enough. In any case, I didn't care for the strawberry jam that was added, or at least not enough to make me want to purchase it.",-40.86,,"['tend', 'like', 'fruit', 'bottom', 'yogurt', 'yogurt', 'sway', 'like', 'good', 'wish', 'way', 'yogurt', 'maker', 'fresh', 'fruit', 'even', 'fresher', 'seem', 'jam', 'yogurt', 'probably', 'wouldnt', 'keep', 'well', 'enough', 'case', 'didnt', 'care', 'strawberry', 'jam', 'add', 'least', 'enough', 'make', 'want', 'purchase']"
Chobani Smooth,Product Improvement,Make it thicker; the consistency was a bit too thin.Sugar content still seems a bit high for being 25% less.,0,,"['make', 'thicker', 'consistency', 'bit', 'thinsugar', 'content', 'still', 'seem', 'bit', 'high', '25', 'less']"
Yoplait OSY,Product Improvement,nothing,0,,['nothing']
Chobani Smooth,Product Improvement,less sweet.  more fruit flavor,40.33,,"['less', 'sweet', 'fruit', 'flavor']"
Yoplait OSY,Product Improvement,"As with most Greek yogurt, there is a slight aftertaste. It isn't exactly unpleasant, but it is noticeable. Perhaps it is unavoidable.",,,"['greek', 'yogurt', 'slight', 'aftertaste', 'isnt', 'exactly', 'unpleasant', 'noticeable', 'perhaps', 'unavoidable']"
Chobani Smooth,Product Improvement,,0,,['nan']
Yoplait OSY,Product Improvement,you have to stir it for a long time to mix it all in,0,,"['stir', 'long', 'time', 'mix']"
Chobani Smooth,Product Improvement,I wouldn't change a thing.,0,,"['wouldnt', 'change', 'thing']"
Yoplait OSY,Product Improvement,make it sweeter,0,,"['make', 'sweeter']"
Chobani Smooth,Product Improvement,It's a little watery. I'd like to see some strawberry in it.,30.41,,"['little', 'watery', 'id', 'like', 'see', 'strawberry']"
Yoplait OSY,Product Improvement,If there was a way to make it creamier and to bring out a little more of the strawberry flavor,0,,"['way', 'make', 'creamy', 'bring', 'little', 'strawberry', 'flavor']"
Chobani Smooth,Product Improvement,a little more fruit flavor,0,,"['little', 'fruit', 'flavor']"
Yoplait OSY,Product Improvement,Because you are giving us less yogurt in the same size container. It looks very unappealing - shriveled up yogurt sitting in whey.  It looks spoilt. People eat with their eyes.   I would never pay $1.55 for this. Spend your money on product not advertising. People aren't as stupid as you think. The containers are pretty butyou are downsizing content.  No longer enough to make a quick breakfast or lunch.,75.59,,"['give', 'u', 'less', 'yogurt', 'size', 'container', 'look', 'unappealing', 'shrivel', 'yogurt', 'sit', 'whey', 'look', 'spoilt', 'people', 'eat', 'eye', 'would', 'never', 'pay', '155', 'spend', 'money', 'product', 'advertising', 'people', 'arent', 'stupid', 'think', 'container', 'pretty', 'butyou', 'downsize', 'content', 'longer', 'enough', 'make', 'quick', 'breakfast', 'lunch']"
Chobani Smooth,Product Improvement,Nothing,0,,['nothing']
Yoplait OSY,Product Improvement,It seemed a little thin for greek yogurt.,0,,"['seem', 'little', 'thin', 'greek', 'yogurt']"
Chobani Smooth,Product Improvement,add piece of strawberry,0,,"['add', 'piece', 'strawberry']"
Yoplait OSY,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,"The consistency is thinner than I prefer.  The package indicates this is a  mild  yogurt, but I find it to be quite sour, more like a Greek style yogurt.  The package states this is a  smooth  yogurt, but there are several small chunks of fruit in it.",62.31,,"['consistency', 'thinner', 'prefer', 'package', 'indicate', 'mild', 'yogurt', 'find', 'quite', 'sour', 'like', 'greek', 'style', 'yogurt', 'package', 'state', 'smooth', 'yogurt', 'several', 'small', 'chunk', 'fruit']"
Yoplait OSY,Product Improvement,I would have liked to have seen actual strawberry pieces instead of the jelly-like substance at the bottom of the container.,42.15,,"['would', 'like', 'see', 'actual', 'strawberry', 'piece', 'instead', 'jellylike', 'substance', 'bottom', 'container']"
Chobani Smooth,Product Improvement,"First, while I liked the smooth, creamy texture, it was slightly too runny. I would like it to have a little more consistency.     Second, it had an odd aftertaste - almost like fake sugar or too much sugar.",39.76,,"['first', 'like', 'smooth', 'creamy', 'texture', 'slightly', 'runny', 'would', 'like', 'little', 'consistency', 'second', 'odd', 'aftertaste', 'almost', 'like', 'fake', 'sugar', 'much', 'sugar']"
Yoplait OSY,Product Improvement,Lower price.,-29.6,,"['low', 'price']"
Chobani Smooth,Product Improvement,I would like it a little thicker.,36.12,,"['would', 'like', 'little', 'thicker']"
Yoplait OSY,Product Improvement,Mixing of the yogurt and make the cup bigger so it's slightly easier to mix.  Also if you don't mix it correctly you get a bitter taste.,-0.76,,"['mix', 'yogurt', 'make', 'cup', 'big', 'slightly', 'easy', 'mix', 'also', 'dont', 'mix', 'correctly', 'get', 'bitter', 'taste']"
Chobani Smooth,Product Improvement,Its too sour and has a horrible after taste,-54.23,,"['sour', 'horrible', 'taste']"
Yoplait OSY,Product Improvement,texture is off just a little,0,,"['texture', 'little']"
Chobani Smooth,Product Improvement,More fresh strawberry pieces.,38.04,,"['fresh', 'strawberry', 'piece']"
Yoplait OSY,Product Improvement,It could be a little less sweet and still be very good.  A little more fruit would be nice.,81.37,,"['could', 'little', 'less', 'sweet', 'still', 'good', 'little', 'fruit', 'would', 'nice']"
Chobani Smooth,Product Improvement,Stronger Strawberry flavor,38.18,,"['strong', 'strawberry', 'flavor']"
Yoplait OSY,Product Improvement,This particular product there wasn't much I would change.,0,,"['particular', 'product', 'wasnt', 'much', 'would', 'change']"
Chobani Smooth,Product Improvement,The flavor.  I found it to have a very over-powering taste of sour milk.,0,,"['flavor', 'find', 'overpower', 'taste', 'sour', 'milk']"
Yoplait OSY,Product Improvement,More fruit on the bottom,0,,"['fruit', 'bottom']"
Chobani Smooth,Product Improvement,The aftertaste lingers a little more than I would prefer.,0,,"['aftertaste', 'lingers', 'little', 'would', 'prefer']"
Yoplait OSY,Product Improvement,"I am not a huge fan of fruit on the bottom yogurt.  So  maybe blended?  Also maybe a bit less sugar, but still keeping it sweet tasting",46.57,,"['huge', 'fan', 'fruit', 'bottom', 'yogurt', 'maybe', 'blend', 'also', 'maybe', 'bit', 'less', 'sugar', 'still', 'keep', 'sweet', 'tasting']"
Chobani Smooth,Product Improvement,Nothing.,0,,['nothing']
Yoplait OSY,Product Improvement,Lower the price.,-29.6,,"['low', 'price']"
Chobani Smooth,Product Improvement,Very little.  Perhaps a tad more strawberry flavoring.,0,,"['little', 'perhaps', 'tad', 'strawberry', 'flavor']"
Yoplait OSY,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,It is a bit runny/watery/thin.  I would like it a little bit thicker.,36.12,,"['bit', 'runnywaterythin', 'would', 'like', 'little', 'bit', 'thicker']"
Yoplait OSY,Product Improvement,"I don't know if you can change this, but when initially opening the container the first thing I saw was the water from the yougart. Also at the first appearance the mix in fuit is not visually appealing, looks like jelly thrown into the yougart container.    Do not like that the container is only half full if that, fill up the cup atleast 3/4 of the way or use a smaller container, otherwise it is disappointing and a waste.",-36.12,,"['dont', 'know', 'change', 'initially', 'open', 'container', 'first', 'thing', 'saw', 'water', 'yougart', 'also', 'first', 'appearance', 'mix', 'fuit', 'visually', 'appeal', 'look', 'like', 'jelly', 'thrown', 'yougart', 'container', 'like', 'container', 'half', 'full', 'fill', 'cup', 'atleast', '34', 'way', 'use', 'small', 'container', 'otherwise', 'disappointing', 'waste']"
Chobani Smooth,Product Improvement,Strawberry flavor was just a tad bitter,-42.15,,"['strawberry', 'flavor', 'tad', 'bitter']"
Yoplait OSY,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,A little thin.,0,,"['little', 'thin']"
Yoplait OSY,Product Improvement,nothing,0,,['nothing']
Chobani Smooth,Product Improvement,"I would make it a little thicker, The consistency was a little runny.",0,,"['would', 'make', 'little', 'thicker', 'consistency', 'little', 'runny']"
Yoplait OSY,Product Improvement,Make the serving size larger for that price.,0,,"['make', 'serve', 'size', 'large', 'price']"
Chobani Smooth,Product Improvement,What I would change is how heavy tasting the yogurt is. To make it better I would make it more smooth than heavy.,44.04,,"['would', 'change', 'heavy', 'taste', 'yogurt', 'make', 'good', 'would', 'make', 'smooth', 'heavy']"
Yoplait OSY,Product Improvement,I shake the product before I open it because it helps mix it up.,22.63,,"['shake', 'product', 'open', 'help', 'mix']"
Chobani Smooth,Product Improvement,Add more strawberry flavor.,0,,"['add', 'strawberry', 'flavor']"
Yoplait OSY,Product Improvement,nothing,0,,['nothing']
Chobani Smooth,Product Improvement,Specify the Amount of protein on the package,0,,"['specify', 'amount', 'protein', 'package']"
Yoplait OSY,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,the packaging I hate the ridge on the inside,-57.19,,"['package', 'hate', 'ridge', 'inside']"
Yoplait OSY,Product Improvement,The strawberry flavor wasn't strong enough.,-40.23,,"['strawberry', 'flavor', 'wasnt', 'strong', 'enough']"
Chobani Smooth,Product Improvement,,0,,['nan']
Yoplait OSY,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,fruit pieces,0,,"['fruit', 'piece']"
Yoplait OSY,Product Improvement,The appearance of the strawberries - I'd make them look fresher,0,,"['appearance', 'strawberry', 'id', 'make', 'look', 'fresher']"
Chobani Smooth,Product Improvement,Thicker texture. Even less sweet. More strawberry pieces.,40.33,,"['thicker', 'texture', 'even', 'less', 'sweet', 'strawberry', 'piece']"
Yoplait OSY,Product Improvement,Not the biggest fan of fruit on the bottom style yogurt.,-24.11,,"['big', 'fan', 'fruit', 'bottom', 'style', 'yogurt']"
Chobani Smooth,Product Improvement,"I would make it a tiny bit more thick in consistency, I liked the creamy texture but it was almost slippery which is not my favorite in a yogurt. I disliked greatly the packaging. If they did one big change, it would have to be the packaging.",-70.68,,"['would', 'make', 'tiny', 'bit', 'thick', 'consistency', 'like', 'creamy', 'texture', 'almost', 'slippery', 'favorite', 'yogurt', 'dislike', 'greatly', 'package', 'one', 'big', 'change', 'would', 'package']"
Yoplait OSY,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,possibly add more fruit chunks,0,,"['possibly', 'add', 'fruit', 'chunk']"
Yoplait OSY,Product Improvement,"Less sugar if possible, I'm not a huge fan of the chunks of fruit - wish they mixed in better",39.71,,"['less', 'sugar', 'possible', 'im', 'huge', 'fan', 'chunk', 'fruit', 'wish', 'mixed', 'good']"
Chobani Smooth,Product Improvement,nothing,0,,['nothing']
Yoplait OSY,Product Improvement,Increase the size of the package.,31.82,,"['increase', 'size', 'package']"
Chobani Smooth,Product Improvement,Add bigger chunks of strawberries to it.,0,,"['add', 'big', 'chunk', 'strawberry']"
Yoplait OSY,Product Improvement,"MORE FRUIT, LESS SUGAR & A LITTLE TOO THICK.",0,,"['fruit', 'le', 'sugar', 'little', 'thick']"
Chobani Smooth,Product Improvement,Nothing.,0,,['nothing']
Chobani Smooth,Product Improvement,Add fruit pieces,0,,"['add', 'fruit', 'piece']"
Chobani Smooth,Product Improvement,More strawberries,0,,['strawberry']
Chobani Smooth,Product Improvement,Have more of a strawberry taste,0,,"['strawberry', 'taste']"
Chobani Smooth,Product Improvement,lower price,-29.6,,"['low', 'price']"
Chobani Smooth,Product Improvement,"It had a slight, IDK, chalky taste?",-28.08,,"['slight', 'idk', 'chalky', 'taste']"
Chobani Smooth,Product Improvement,Color was not appealing,0,,"['color', 'appeal']"
Chobani Smooth,Product Improvement,add more strawberry flavor and strawberries,0,,"['add', 'strawberry', 'flavor', 'strawberry']"
Chobani Smooth,Product Improvement,oth,0,,['oth']
Chobani Smooth,Product Improvement,"If it can be a little bit sweeter without adding more gram of sugar, that would be better.",44.04,,"['little', 'bit', 'sweeter', 'without', 'add', 'gram', 'sugar', 'would', 'better']"
Chobani Smooth,Product Improvement,It needs to have pieces of strawberries added for more flavor as well as to have a slightly thicker consistency.,33.21,,"['need', 'piece', 'strawberry', 'add', 'flavor', 'well', 'slightly', 'thick', 'consistency']"
Chobani Smooth,Product Improvement,,0,,['nan']
Chobani Smooth,Product Improvement,It was not as sweet as I had hoped.  There were some bits of yogurt that were not blended in so I'd get a glob here or there.  The globs were not berries.,3.1,,"['sweet', 'hop', 'bit', 'yogurt', 'blend', 'id', 'get', 'glob', 'glob', 'berry']"
Chobani Smooth,Product Improvement,Nothing,0,,['nothing']
Chobani Smooth,Product Improvement,"Add fruit bits inside the yogurt, really tiny so they are in every bit.",0,,"['add', 'fruit', 'bit', 'inside', 'yogurt', 'really', 'tiny', 'every', 'bit']"
Chobani Smooth,Product Improvement,"Add a bit more flavor, maybe add some strawberry pieces in it.",0,,"['add', 'bit', 'flavor', 'maybe', 'add', 'strawberry', 'piece']"
Chobani Smooth,Product Improvement,A little more strawberry flavor and/or sweetness.  Not a lot but just a touch,27.32,,"['little', 'strawberry', 'flavor', 'andor', 'sweetness', 'lot', 'touch']"
Chobani Smooth,Product Improvement,Sweeter,0,,['sweeter']
Chobani Smooth,Product Improvement,have some types that offer a mix in of some kind-granola?,0,,"['type', 'offer', 'mix', 'kindgranola']"
Chobani Smooth,Product Improvement,more strawberry flavor,0,,"['strawberry', 'flavor']"
Chobani Smooth,Product Improvement,flavor it needs to be sweeter as its semi tart,0,,"['flavor', 'need', 'sweeter', 'semi', 'tart']"
Chobani Smooth,Product Improvement,nothing,0,,['nothing']
Chobani Smooth,Product Improvement,Strawberries more chunky,0,,"['strawberry', 'chunky']"
Chobani Smooth,Product Improvement,more strawberries,0,,['strawberry']
Chobani Smooth,Product Improvement,It would be nice if there wasn't so much liquid on top when I open it. Kind of grosses me out.,42.15,,"['would', 'nice', 'wasnt', 'much', 'liquid', 'top', 'open', 'kind', 'gross']"
