product,Question,Response,Sentiment Score,Response value,lemm
BBQ - Control (Texas BBQ),Liking,nothing,0,1,['nothing']
BBQ - Test 13,Liking,nothing,0,1,['nothing']
BBQ - Test 14,Liking,nothing,0,1,['nothing']
BBQ - Control (Texas BBQ),Liking,This bar had the perfect balance of bbq flavor and granola crunch. The bbq flavor is subtle at first but then comes in nicely after a few seconds and isn't too full or overwhelming.,73.51,8,"['bar', 'perfect', 'balance', 'bbq', 'flavor', 'granola', 'crunch', 'bbq', 'flavor', 'subtle', 'first', 'come', 'nicely', 'seconds', 'isnt', 'full', 'overwhelming']"
BBQ - Test 13,Liking,The product is really flavorful and you can definitely taste the nut as well as the bbq flavor upon first bite.  The bar is savory and crunchy and the flavor wasn't overwhelming.  The bbq adds a nice kick to it.,76.5,8,"['product', 'really', 'flavorful', 'definitely', 'taste', 'nut', 'well', 'bbq', 'flavor', 'upon', 'first', 'bite', 'bar', 'savory', 'crunchy', 'flavor', 'wasnt', 'overwhelm', 'bbq', 'add', 'nice', 'kick']"
BBQ - Test 14,Liking,"Had a nice crunch to it, but overall, did not really like this bar.",-27.1,4,"['nice', 'crunch', 'overall', 'really', 'like', 'bar']"
BBQ - Control (Texas BBQ),Liking,"Not a whole lot, to be honest. The crunchiness is good, and it seems fairly wholesome.",73.51,3,"['whole', 'lot', 'honest', 'crunchiness', 'good', 'seem', 'fairly', 'wholesome']"
BBQ - Test 13,Liking,"It's definitely a Nature Valley bar, crunchy and a bit crumbly. The BBQ flavor is surprisingly decent, it's a little smoky and a tiny bit spicy. Overall, not bad.",77.5,7,"['definitely', 'nature', 'valley', 'bar', 'crunchy', 'bit', 'crumbly', 'bbq', 'flavor', 'surprisingly', 'decent', 'little', 'smoky', 'tiny', 'bit', 'spicy', 'overall', 'bad']"
BBQ - Test 14,Liking,"The crunch and texture are good, I guess.",44.04,3,"['crunch', 'texture', 'good', 'guess']"
BBQ - Control (Texas BBQ),Liking,taste is savory and its crunchy,0,8,"['taste', 'savory', 'crunchy']"
BBQ - Test 13,Liking,Like the savory and crunchy taste,36.12,8,"['like', 'savory', 'crunchy', 'taste']"
BBQ - Test 14,Liking,tasty savory and crunchy,0,8,"['tasty', 'savory', 'crunchy']"
BBQ - Control (Texas BBQ),Liking,"I like that is sweet, salty, savory and crunchy.",67.05,8,"['like', 'sweet', 'salty', 'savory', 'crunchy']"
BBQ - Test 13,Liking,I like that is has a savory taste and I like that its crunchy.,61.24,3,"['like', 'savory', 'taste', 'like', 'it\x92s', 'crunchy']"
BBQ - Test 14,Liking,I like the crunchiness and the savory taste.,36.12,2,"['like', 'crunchiness', 'savory', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,"The name smoky BBQ comes with a level of expectations and being from the south raised around BBQ pits, smokers and BBQ sauce so when i'm presented with a food that's called smoky BBQ i expect to have flash backs to when i was a kid growing up in the south and it defiantly delivered.",12.8,3,"['name', 'smoky', 'bbq', 'come', 'level', 'expectation', 'south', 'raise', 'around', 'bbq', 'pit', 'smoker', 'bbq', 'sauce', 'im', 'present', 'food', 'thats', 'call', 'smoky', 'bbq', 'expect', 'flash', 'back', 'kid', 'grow', 'south', 'defiantly', 'deliver']"
BBQ - Test 13,Meets Expectation,See pryer,0,4,"['see', 'pryer']"
BBQ - Test 14,Meets Expectation,The best way to say this is the taste matched the name.,63.69,3,"['best', 'way', 'say', 'taste', 'match', 'name']"
BBQ - Control (Texas BBQ),Meets Expectation,"I was expecting more of a peanut only flavor.I know thats the main ingredient, but the other ingredients and the flavoring are what makes  it better",59.27,4,"['expect', 'peanut', 'flavori', 'know', 'thats', 'main', 'ingredient', 'ingredient', 'flavor', 'make', 'better']"
BBQ - Test 13,Meets Expectation,The flavor is better than I thought it would be.  I have eaten savory  diet  bars from a weight loss company before and they tasted like metal and not good.,17.64,4,"['flavor', 'well', 'thought', 'would', 'eat', 'savory', 'diet', 'bar', 'weight', 'loss', 'company', 'taste', 'like', 'metal', 'good']"
BBQ - Test 14,Meets Expectation,"The flavor was good, better than I thought it would be. It leaves a good after flavor. I thought it would taste most like peanuts, but it didn't, and that was a nice surprise.  I buy flavored nuts and this bar would be nice to add to the variety of my snacks",91.61,4,"['flavor', 'good', 'good', 'thought', 'would', 'leave', 'good', 'flavor', 'thought', 'would', 'taste', 'like', 'peanut', 'didnt', 'nice', 'surprise', 'buy', 'flavor', 'nuts', 'bar', 'would', 'nice', 'add', 'variety', 'snack']"
BBQ - Control (Texas BBQ),Meets Expectation,I went into study knowing this wouldn't be an overly sweet granola bar.,45.88,3,"['go', 'study', 'know', 'wouldnt', 'overly', 'sweet', 'granola', 'bar']"
BBQ - Test 13,Meets Expectation,product seems like what I would imagine a savory granola bar would taste like,61.24,3,"['product', 'seem', 'like', 'would', 'imagine', 'savory', 'granola', 'bar', 'would', 'taste', 'like']"
BBQ - Test 14,Meets Expectation,"nice size, taste, and crunchiness",42.15,3,"['nice', 'size', 'taste', 'crunchiness']"
BBQ - Control (Texas BBQ),Meets Expectation,I'm really digging the texture. I eat a lot of nature valley granola bars and I think I prefer this texture (a little less hard and crunchy). The BBQ is there and it remains me a bit of it on potato chips. I might want the flavor to be a little more clear but it was the only one of the three that captured what I'm looking for in this  new  product type.,26,4,"['im', 'really', 'digging', 'texture', 'eat', 'lot', 'nature', 'valley', 'granola', 'bar', 'think', 'prefer', 'texture', 'little', 'less', 'hard', 'crunchy', 'bbq', 'remain', 'bit', 'potato', 'chip', 'might', 'want', 'flavor', 'little', 'clear', 'one', 'three', 'capture', 'im', 'look', 'new', 'product', 'type']"
BBQ - Test 13,Meets Expectation,"I feel the promise of the flavor wasn't there enough. The texture and crunch was nice, better than the average bar, but only the salt was there enough to be  good  for me. I wanted a clearer BBQ taste.",81,2,"['feel', 'promise', 'flavor', 'wasnt', 'enough', 'texture', 'crunch', 'nice', 'good', 'average', 'bar', 'salt', 'enough', 'good', 'want', 'clearer', 'bbq', 'taste']"
BBQ - Test 14,Meets Expectation,I think the texture and ingredient taste is slightly above average and the BBQ at or slightly below expectation. It hints at what I wants but I feel the first product hits the mix a bit better.,59.27,3,"['think', 'texture', 'ingredient', 'taste', 'slightly', 'average', 'bbq', 'slightly', 'expectation', 'hint', 'want', 'feel', 'first', 'product', 'hit', 'mix', 'bit', 'well']"
BBQ - Control (Texas BBQ),Meets Expectation,The smoky taste is too over powering.,0,2,"['smoky', 'taste', 'powering']"
BBQ - Test 13,Meets Expectation,The smoky flavor is too strong and the bar leaves a strange aftertaste in my mouth.,36.12,2,"['smoky', 'flavor', 'strong', 'bar', 'leaf', 'strange', 'aftertaste', 'mouth']"
BBQ - Test 14,Meets Expectation,The flavor is good but could be better.,70.03,3,"['flavor', 'good', 'could', 'better']"
BBQ - Control (Texas BBQ),Meets Expectation,I didn't have expectations other than the label that it was BBQ. I enjoy bbq flavor sauce and chips so I was interested in trying.  I don't know that I would choose this product over a chip product.,73.34,3,"['didnt', 'expectation', 'label', 'bbq', 'enjoy', 'bbq', 'flavor', 'sauce', 'chip', 'interested', 'try', 'dont', 'know', 'would', 'choose', 'product', 'chip', 'product']"
BBQ - Test 13,Meets Expectation,I compared it with the first trial I did so I had a better expectation this time.  I liked the lingering flavor of this bar.,71.65,3,"['compare', 'first', 'trial', 'well', 'expectation', 'time', 'like', 'linger', 'flavor', 'bar']"
BBQ - Test 14,Meets Expectation,The flavor is immediately gone.  It also doesn't have as much flavor as the other samples.,0,1,"['flavor', 'immediately', 'go', 'also', 'doesnt', 'much', 'flavor', 'sample']"
BBQ - Control (Texas BBQ),Meets Expectation,From the first sight and the aroma it fit right where I thought it would be taste wise.,68.08,3,"['first', 'sight', 'aroma', 'fit', 'right', 'thought', 'would', 'taste', 'wise']"
BBQ - Test 13,Meets Expectation,It just looked and tasted like I thought it was going to be.,36.12,3,"['look', 'taste', 'like', 'thought', 'go']"
BBQ - Test 14,Meets Expectation,This one tasted a bit better to me than the last two.,44.04,4,"['one', 'tasted', 'bit', 'well', 'last', 'two']"
BBQ - Control (Texas BBQ),Meets Expectation,The product met my expectations for the product because I was expecting a barbecue flavor that was not that strong.,-40.23,3,"['product', 'meet', 'expectation', 'product', 'expect', 'barbecue', 'flavor', 'strong']"
BBQ - Test 13,Meets Expectation,The product did not met my expectations because it's way too hard for my teeth,-10.27,2,"['product', 'meet', 'expectation', 'way', 'hard', 'teeth']"
BBQ - Test 14,Meets Expectation,The product met my expectations because it was really flavorful.,0,4,"['product', 'meet', 'expectation', 'really', 'flavorful']"
BBQ - Control (Texas BBQ),Meets Expectation,It was a bit too sweet,45.88,2,"['bit', 'sweet']"
BBQ - Test 13,Meets Expectation,It tastes even better than I had expected.,44.04,4,"['taste', 'even', 'well', 'expect']"
BBQ - Test 14,Meets Expectation,It tasted how I expected it to taste.,0,3,"['taste', 'expect', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,the multitude of textures were too much,0,1,"['multitude', 'texture', 'much']"
BBQ - Test 13,Meets Expectation,I think Nature Valley!  this is not that.  Looks more like a knock off,47.4,2,"['think', 'nature', 'valley', 'look', 'like', 'knock']"
BBQ - Test 14,Meets Expectation,I think of Nature Valley as a top healthy snack brand.  The flavor is not appealing at all,54.23,1,"['think', 'nature', 'valley', 'top', 'healthy', 'snack', 'brand', 'flavor', 'appeal']"
BBQ - Control (Texas BBQ),Meets Expectation,I expect good things from Nature Valley. The product is good and crunchy with nuts and seeds,54.23,4,"['expect', 'good', 'thing', 'nature', 'valley', 'product', 'good', 'crunchy', 'nut', 'seed']"
BBQ - Test 13,Meets Expectation,I thought it was going to be a bbq coating and it is a bbq seasoning. I actually like the dry season better,65.97,4,"['thought', 'go', 'bbq', 'coat', 'bbq', 'season', 'actually', 'like', 'dry', 'season', 'well']"
BBQ - Test 14,Meets Expectation,It should have more nuts and more bbq flavor. It is a good product but I would like a variety of nuts,0.36,3,"['nut', 'bbq', 'flavor', 'good', 'product', 'would', 'like', 'variety', 'nut']"
BBQ - Control (Texas BBQ),Meets Expectation,i figured it would have some tangy flavor. i expected it to be an orange tone in color. i expected it to be crunchy in texture.,0,3,"['figure', 'would', 'tangy', 'flavor', 'expect', 'orange', 'tone', 'color', 'expect', 'crunchy', 'texture']"
BBQ - Test 13,Meets Expectation,i expected more flavor to this i guess. it was just sort of  off  tasting to me.,0,2,"['expect', 'flavor', 'guess', 'sort', 'taste']"
BBQ - Test 14,Meets Expectation,"i was pleasantly surprised that i enjoyed this bar as much as i did, after tasting the first 2 bars. this one was the best of the bunch. i was expecting to not like the flavor after the other 2, and especially after the one i had just prior to this one.",88.57,4,"['pleasantly', 'surprise', 'enjoy', 'bar', 'much', 'taste', 'first', '2', 'bar', 'one', 'best', 'bunch', 'expect', 'like', 'flavor', '2', 'especially', 'one', 'prior', 'one']"
BBQ - Control (Texas BBQ),Meets Expectation,It has good amount of BBQ flavor,44.04,5,"['good', 'amount', 'bbq', 'flavor']"
BBQ - Test 13,Meets Expectation,"Enjoy the crunchy and BBQ flavor, very unique",49.39,5,"['enjoy', 'crunchy', 'bbq', 'flavor', 'unique']"
BBQ - Test 14,Meets Expectation,Its unique flavor makes me less guilty for eat it,-36.26,5,"['unique', 'flavor', 'make', 'less', 'guilty', 'eat']"
BBQ - Control (Texas BBQ),Meets Expectation,"The shape, texture, and crunch are similar to what I would expect from a Nature Valley product. I rated it slightly better than expected since I enjoyed the peanuts throughout the product.",71.02,4,"['shape', 'texture', 'crunch', 'similar', 'would', 'expect', 'nature', 'valley', 'product', 'rat', 'slightly', 'well', 'expect', 'since', 'enjoy', 'peanut', 'throughout', 'product']"
BBQ - Test 13,Meets Expectation,The bar goes with Nature Valley and is what I would expect for this product. The flavor is good but just a little strong for me and could tone down a little.,71.5,3,"['bar', 'go', 'nature', 'valley', 'would', 'expect', 'product', 'flavor', 'good', 'little', 'strong', 'could', 'tone', 'little']"
BBQ - Test 14,Meets Expectation,"The product has a similar look, shape, texture, and crunchiness as other Nature Valley products.",0,3,"['product', 'similar', 'look', 'shape', 'texture', 'crunchiness', 'nature', 'valley', 'product']"
BBQ - Control (Texas BBQ),Meets Expectation,Was expecting better bbq flavor,44.04,2,"['expect', 'well', 'bbq', 'flavor']"
BBQ - Test 13,Meets Expectation,Bbq flavor was great and still identifiable as a nature valley bar,62.49,3,"['bbq', 'flavor', 'great', 'still', 'identifiable', 'nature', 'valley', 'bar']"
BBQ - Test 14,Meets Expectation,Great crunch and not too hard; could definitely use more bbq flavor though,79.62,3,"['great', 'crunch', 'hard', 'could', 'definitely', 'use', 'bbq', 'flavor', 'though']"
BBQ - Control (Texas BBQ),Meets Expectation,it was seasoned way better than I expected and tasted fresher than I expected it to taste,44.04,5,"['seasoned', 'way', 'well', 'expect', 'taste', 'fresher', 'expect', 'taste']"
BBQ - Test 13,Meets Expectation,I didnt expect it to be seasoned so well and be as fresh as it tasted,61.76,5,"['didnt', 'expect', 'season', 'well', 'fresh', 'taste']"
BBQ - Test 14,Meets Expectation,The freshness and the overall taste,0,5,"['freshness', 'overall', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,I did not thing that a BBQ Granola Bar would be any good,44.04,4,"['thing', 'bbq', 'granola', 'bar', 'would', 'good']"
BBQ - Test 13,Meets Expectation,"Again, I just didn't think BBQ and Granola would go well together",27.32,5,"['didnt', 'think', 'bbq', 'granola', 'would', 'go', 'well', 'together']"
BBQ - Test 14,Meets Expectation,"This was what I was expecting,  The BBQ overpowered the granola",0,3,"['expect', 'bbq', 'overpower', 'granola']"
BBQ - Control (Texas BBQ),Meets Expectation,I expected the crunchiness nature valley bars offer with bbq flavor and that's exactly what I got. I do like that they are not as messy as the originals.,55.88,3,"['expect', 'crunchiness', 'nature', 'valley', 'bar', 'offer', 'bbq', 'flavor', 'thats', 'exactly', 'get', 'like', 'messy', 'original']"
BBQ - Test 13,Meets Expectation,it didn't have much flavor,0,2,"['didnt', 'much', 'flavor']"
BBQ - Test 14,Meets Expectation,it didn't meet my expectations didn't have much of a bbq flavor,0,2,"['didnt', 'meet', 'expectation', 'didnt', 'much', 'bbq', 'flavor']"
BBQ - Control (Texas BBQ),Meets Expectation,It expected the same taste as barbeque potatoe chips they usually nail it on the head with a bbq taste.  Its crunchy so I expected to have the same hit in my mouth.  It it alright but not in a good way I could barely swallow it,-38.37,1,"['expect', 'taste', 'barbeque', 'potatoe', 'chip', 'usually', 'nail', 'head', 'bbq', 'taste', 'crunchy', 'expect', 'hit', 'mouth', 'alright', 'good', 'way', 'could', 'barely', 'swallow']"
BBQ - Test 13,Meets Expectation,Its extremely unpleasant to taste,-52.56,1,"['extremely', 'unpleasant', 'taste']"
BBQ - Test 14,Meets Expectation,I was really expecting a real bbq in my mouth a cookout yet I received a boxing match.  Just a bunch of flavors fightings for a spot.,-44.04,1,"['really', 'expect', 'real', 'bbq', 'mouth', 'cookout', 'yet', 'receive', 'boxing', 'match', 'bunch', 'flavor', 'fighting', 'spot']"
BBQ - Control (Texas BBQ),Meets Expectation,"The pictures that I saw before looked great, but the idea and flavor just aren't appealing. It tastes smokey and savory, but I wouldn't reach for this in the grocery store.",34.83,3,"['picture', 'saw', 'looked', 'great', 'idea', 'flavor', 'arent', 'appeal', 'taste', 'smokey', 'savory', 'wouldnt', 'reach', 'grocery', 'store']"
BBQ - Test 13,Meets Expectation,I didn't expect it to taste great. Bbq-flavored nut crunch? The pictures looked good. The flavors aren't mixing well for me,73.4,3,"['didnt', 'expect', 'taste', 'great', 'bbqflavored', 'nut', 'crunch', 'picture', 'look', 'good', 'flavor', 'arent', 'mix', 'well']"
